dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_12s+,11.039816316,1..23,200,50,295,88,64983.44967898902,2447.0489173602,50376.56914135116,2070.426962418947
skas_12s,26.915381123,1..23,200,50,706,499,84790.34609550853,3264.2092682629473,38025.34846912008,1575.5581216374198
skas_12s+,26.915381123,1..23,200,50,706,499,96486.89041913472,3711.7125321150693,46682.95949136882,1916.3532488038506
skas_12s,14.222633425,1..23,200,50,377,170,83269.30967753685,3194.6308837342085,37617.82590331319,1644.2075815354217
skas_12s+,14.222633425,1..23,200,50,377,170,93130.61398386167,3561.84695351205,53541.99669079756,2310.0230958281786
skas_12s,18.760437283,1..23,200,50,489,282,60969.72022793217,2279.393617237145,39208.13495606091,1674.3628498781197
skas_12s+,18.760437283,1..23,200,50,489,282,65837.96242310313,2443.169770330473,48849.428692413014,2057.6834955044014
skas_12s,13.135512568,1..23,200,50,351,144,61127.622343031624,2192.829423958672,38889.72697492142,1601.1297597602406
skas_12s+,13.135512568,1..23,200,50,351,144,67042.40960050459,2427.2322452788385,45699.73855098648,1847.0474347897252
skas_12s,10.172560808,1..23,200,50,261,54,65968.92815538675,2328.458223165308,37252.54910297337,1589.0644833758802
skas_12s+,10.172560808,1..23,200,50,261,54,80527.11017936927,2902.3024530175353,50517.25635743022,2113.6471886792647
skas_12s,15.02332631,1..23,200,50,402,195,53047.69400736931,2130.9150555733895,36894.79631126731,1631.577301502207
skas_12s+,15.02332631,1..23,200,50,402,195,62975.14109158658,2532.6909656992257,51991.07214388587,2251.091170262663
skas_12s,20.966178367,1..23,200,50,564,357,97483.21520608876,3703.707959886888,38305.42561958425,1553.651558745968
skas_12s+,20.966178367,1..23,200,50,564,357,105317.12039190727,3987.378774940575,50363.66372817275,2047.9808198221563
skas_12s,13.810017576,1..23,200,50,360,153,68023.47029381196,2527.9779202163177,35983.86749944053,1543.9476953997732
skas_12s+,13.810017576,1..23,200,50,360,153,73430.51582771027,2712.9753874843427,47266.35524053054,1971.9559629309572
skas_12s,8.044978398,1..23,200,50,216,9,92290.61813833764,3596.3968434903604,38037.23797336802,1534.2288704918822
skas_12s+,8.044978398,1..23,200,50,216,9,100097.99251892786,3905.3291607634137,49240.97234331914,1960.2432933526084
